machine_id,cycle,day,day_in_cycle,temperature,vibration,rpm,load,service_flag,failure_event
1,4,598,58,67.84,0.0774,1447.4,38.9,0,0
1,4,599,59,69.38,0.0594,1447.2,57.9,0,0
1,4,600,60,70.48,0.0946,1445.6,63.4,0,0
1,4,601,61,74.81,0.0814,1440.0,89.5,0,0
1,4,602,62,73.21,0.093,1446.6,89.4,0,0
1,4,603,63,73.89,0.0803,1449.2,85.7,0,0
1,4,604,64,69.79,0.0811,1445.9,76.1,0,0
1,4,605,65,69.41,0.1079,1449.5,66.0,0,0
1,4,606,66,69.74,0.0839,1443.3,62.3,0,0
1,4,607,67,68.97,0.0697,1448.4,42.6,0,0
1,4,608,68,68.46,0.0764,1451.5,45.1,0,0
1,4,609,69,70.51,0.081,1447.0,57.4,0,0
1,4,610,70,69.2,0.0773,1445.8,36.6,0,0
1,4,611,71,70.93,0.0873,1445.2,65.9,0,0
1,4,612,72,71.26,0.0866,1448.5,65.5,0,0
1,4,613,73,75.84,0.0883,1447.3,93.9,0,0
1,4,614,74,68.98,0.0684,1449.5,46.5,0,0
1,4,615,75,70.33,0.0807,1446.3,45.0,0,0
1,4,616,76,71.95,0.0825,1452.0,72.1,0,0
1,4,617,77,70.12,0.0843,1445.0,60.6,0,0
1,4,618,78,69.81,0.0609,1450.3,50.5,0,0
1,4,619,79,70.75,0.098,1452.4,60.2,0,0
1,4,620,80,70.52,0.0669,1453.6,60.5,0,0
1,4,621,81,71.08,0.0839,1448.9,72.5,0,0
1,4,622,82,70.22,0.0809,1452.6,60.2,0,0
1,4,623,83,70.72,0.0796,1444.0,68.9,0,0
1,4,624,84,68.93,0.0765,1446.5,35.8,0,0
1,4,625,85,69.82,0.0733,1450.3,46.9,0,0
1,4,626,86,70.17,0.0643,1450.6,56.3,0,0
1,4,627,87,69.53,0.0569,1452.1,35.0,0,0
1,4,628,88,67.81,0.0692,1451.2,41.0,0,0
1,4,629,89,69.51,0.0769,1446.8,39.9,0,0
1,4,630,90,74.46,0.0769,1451.0,77.8,0,0
1,4,631,91,74.53,0.0922,1451.5,86.6,0,0
1,4,632,92,69.86,0.0757,1454.7,64.2,0,0
1,4,633,93,69.43,0.0948,1448.8,61.6,0,0
1,4,634,94,71.38,0.0666,1443.4,73.6,0,0
1,4,635,95,70.84,0.0654,1450.5,49.8,0,0
1,4,636,96,70.74,0.219,1446.3,58.9,0,0
1,4,637,97,70.66,0.0678,1446.1,60.6,0,0
1,4,638,98,71.34,0.0851,1448.0,71.2,0,0
1,4,639,99,68.3,0.0828,1445.3,48.8,0,0
1,4,640,100,69.17,0.0786,1443.7,48.7,0,0
1,4,641,101,71.15,0.0838,1449.4,51.4,0,0
1,4,642,102,69.11,0.0748,1447.9,48.0,0,0
1,4,643,103,69.45,0.0889,1447.9,37.8,0,0
1,4,644,104,69.77,0.0775,1450.3,52.1,0,0
1,4,645,105,69.74,0.0793,1446.5,45.7,0,0
1,4,646,106,69.53,0.0686,1447.9,49.1,0,0
1,4,647,107,72.62,0.0653,1440.1,82.9,0,0
1,4,648,108,70.72,0.0688,1446.4,56.0,0,0
1,4,649,109,69.83,0.0565,1446.9,45.9,0,0
1,4,650,110,70.13,0.0796,1445.4,45.6,0,0
1,4,651,111,70.13,0.0761,1447.1,56.1,0,0
1,4,652,112,70.42,0.0916,1450.5,60.9,0,0
1,4,653,113,70.88,0.0715,1448.1,61.8,0,1
1,4,654,114,72.91,0.1176,1447.5,62.9,0,0
1,4,655,115,74.25,0.1191,1444.3,67.4,0,0
1,4,656,116,68.99,0.0702,1446.9,40.8,0,0
1,4,657,117,67.76,0.0698,1448.9,36.3,0,0
1,4,658,118,70.25,0.0724,1443.9,55.2,0,0
1,4,659,119,67.99,0.1172,1448.2,35.0,0,0
1,4,660,120,75.58,0.1188,1441.9,98.0,0,0
1,4,661,121,70.87,0.0977,1447.3,72.0,0,0
1,4,662,122,71.81,0.1118,1440.5,75.9,0,0
1,4,663,123,75.47,0.1062,1449.1,67.3,0,0
1,4,664,124,71.1,0.1283,1449.6,66.1,0,0
1,4,665,125,75.42,0.1616,1449.4,85.8,0,0
1,4,666,126,70.13,0.0817,1444.8,64.2,0,0
1,4,667,127,75.85,0.1271,1449.0,94.0,0,0
1,4,668,128,70.52,0.1265,1446.2,65.6,0,0
1,4,669,129,71.27,0.1141,1449.9,63.5,0,0
1,4,670,130,74.83,0.1095,1442.7,47.5,0,0
1,4,671,131,72.22,0.1057,1447.3,56.2,0,0
1,4,672,132,76.73,0.0726,1448.8,70.6,0,0
1,4,673,133,73.19,0.1087,1449.0,68.4,0,0
1,4,674,134,70.52,0.1053,1447.2,60.5,0,0
1,4,675,135,71.69,0.1106,1448.0,51.3,0,0
1,4,676,136,75.16,0.0751,1448.3,63.1,0,0
1,4,677,137,72.32,0.0901,1447.0,48.7,0,0
1,4,678,138,72.08,0.1384,1453.4,41.9,0,0
1,4,679,139,71.92,0.0761,1444.2,48.5,0,0
1,4,680,140,70.99,0.0984,1449.3,71.7,0,0
1,4,681,141,67.56,0.1207,1448.3,40.7,0,0
1,4,682,142,70.5,0.0651,1450.0,69.6,0,0
1,4,683,143,69.02,0.0763,1444.8,58.8,0,0
1,4,684,144,74.11,0.1464,1449.2,72.6,0,0
1,4,685,145,68.72,0.1629,1450.2,44.8,0,0
1,4,686,146,73.3,0.1333,1447.6,56.5,0,0
1,4,687,147,71.0,0.0533,1444.1,35.0,0,0
1,4,688,148,71.63,0.14,1441.9,48.1,0,0
1,4,689,149,70.05,0.128,1450.6,58.3,0,0
1,4,690,150,76.28,0.1288,1451.5,86.2,0,0
1,4,691,151,72.35,0.0987,1449.4,87.1,0,0
1,4,692,152,73.46,0.121,1446.6,67.8,0,0
1,4,693,153,71.26,0.1249,1448.6,78.1,0,0
1,4,694,154,73.81,0.0896,1447.7,85.3,0,0
1,4,695,155,69.2,0.0952,1446.6,65.2,0,0
1,4,696,156,70.0,0.0862,1446.1,73.7,0,0
1,4,697,157,70.38,0.1098,1447.5,75.0,0,0
1,4,698,158,69.72,0.0964,1435.4,60.5,0,0
1,4,699,159,74.31,0.0608,1445.1,53.2,0,0
1,4,700,160,73.98,0.1151,1448.1,68.2,0,0
1,4,701,161,70.97,0.1609,1447.9,69.1,0,0
1,4,702,162,68.9,0.0861,1446.3,55.5,0,0
1,4,703,163,72.9,0.0785,1450.3,62.8,0,0
1,4,704,164,69.8,0.0643,1442.1,60.1,0,0
1,4,705,165,74.24,0.0741,1444.0,46.6,0,0
1,4,706,166,67.03,0.0888,1442.3,51.9,0,0
1,4,707,167,69.2,0.1174,1447.6,68.6,0,0
1,4,708,168,68.92,0.1004,1447.9,67.4,0,0
1,4,709,169,70.25,0.1171,1443.8,70.7,0,0
1,4,710,170,70.21,0.1241,1448.5,66.7,0,0
1,4,711,171,71.38,0.1126,1449.4,50.5,0,0
1,4,712,172,71.54,0.0778,1445.9,52.6,0,0
1,4,713,173,69.78,0.1155,1447.3,69.9,0,0
1,4,714,174,75.72,0.0829,1445.9,69.6,0,0
1,4,715,175,68.55,0.0809,1446.0,65.2,0,0
1,4,716,176,68.42,0.0921,1442.8,69.9,0,0
1,4,717,177,69.13,0.0716,1449.6,54.8,0,0
1,4,718,178,67.21,0.0952,1449.2,44.1,0,0
1,4,719,179,67.51,0.1037,1439.8,36.1,0,0
1,4,720,180,68.51,0.0858,1447.5,65.5,0,0
2,4,541,1,74.29,0.1334,1479.0,88.9,1,0
2,4,542,2,75.99,0.1318,1477.7,90.4,0,0
2,4,543,3,74.28,0.1212,1476.8,90.0,0,0
2,4,544,4,77.3,0.1471,1477.9,98.0,0,0
2,4,545,5,71.2,0.1066,1484.0,54.6,0,0
2,4,546,6,72.13,0.1054,1479.2,67.9,0,0
2,4,547,7,70.29,0.0951,1479.4,61.4,0,0
2,4,548,8,73.28,0.1365,1479.9,74.7,0,0
2,4,549,9,70.84,0.1255,1479.9,60.1,0,0
2,4,550,10,71.85,0.1066,1475.8,73.0,0,0
2,4,551,11,69.92,0.1145,1475.8,55.7,0,0
2,4,552,12,70.07,0.1164,1479.2,54.6,0,0
2,4,553,13,71.2,0.1186,1479.2,69.1,0,0
2,4,554,14,70.6,0.1253,1478.1,55.5,0,0
2,4,555,15,71.49,0.1064,1478.0,63.6,0,0
2,4,556,16,75.54,0.1164,1479.7,89.2,0,0
2,4,557,17,70.55,0.1074,1481.6,58.9,0,0
2,4,558,18,69.99,0.1066,1477.5,41.3,0,0
2,4,559,19,70.28,0.1084,1476.9,55.1,0,0
2,4,560,20,70.73,0.1054,1476.9,55.3,0,0
2,4,561,21,71.91,0.113,1477.5,69.8,0,0
2,4,562,22,71.53,0.1168,1480.6,68.4,0,0
2,4,563,23,72.79,0.112,1482.8,72.3,0,0
2,4,564,24,72.22,0.1192,1480.6,68.7,0,0
2,4,565,25,71.32,0.0968,1475.0,42.8,0,0
2,4,566,26,68.95,0.1036,1472.9,35.0,0,0
2,4,567,27,71.15,0.1237,1480.9,43.8,0,0
2,4,568,28,71.08,0.0896,1483.6,50.0,0,0
2,4,569,29,71.84,0.1041,1480.7,67.6,0,0
2,4,570,30,75.36,0.1265,1477.0,81.7,0,0
2,4,571,31,75.82,0.1185,1478.9,77.6,0,0
2,4,572,32,73.29,0.0951,1479.1,69.3,0,0
2,4,573,33,72.53,0.1097,1481.9,58.2,0,0
2,4,574,34,73.81,0.1248,1473.3,70.8,0,0
2,4,575,35,73.58,0.1179,1478.0,65.6,0,0
2,4,576,36,72.15,0.1094,1480.7,53.4,0,0
2,4,577,37,73.19,0.1074,1479.3,71.3,0,0
2,4,578,38,71.87,0.1132,1482.0,53.9,0,0
2,4,579,39,72.56,0.116,1480.8,53.0,0,0
2,4,580,40,71.53,0.1123,1477.0,52.7,0,0
2,4,581,41,72.77,0.1281,1483.1,68.1,0,0
2,4,582,42,72.72,0.1078,1478.6,60.3,0,0
2,4,583,43,71.88,0.1296,1475.3,54.6,0,0
2,4,584,44,76.19,0.1177,1484.2,87.5,0,0
2,4,585,45,73.25,0.1256,1477.7,64.1,0,0
2,4,586,46,73.74,0.1086,1480.2,70.6,0,0
2,4,587,47,72.09,0.1322,1476.6,46.9,0,0
2,4,588,48,72.73,0.1107,1473.3,58.7,0,0
2,4,589,49,71.14,0.1025,1481.5,47.0,0,0
2,4,590,50,73.49,0.1285,1477.6,65.0,0,0
2,4,591,51,74.2,0.1255,1479.1,78.0,0,0
2,4,592,52,73.13,0.0979,1482.8,57.7,0,0
2,4,593,53,73.42,0.1294,1476.8,74.8,0,0
2,4,594,54,71.89,0.1186,1477.1,46.9,0,0
2,4,595,55,73.51,0.1206,1480.5,70.7,0,0
2,4,596,56,72.21,0.0993,1481.2,60.9,0,0
2,4,597,57,74.25,0.0891,1481.9,41.4,0,0
2,4,598,58,73.56,0.0917,1482.8,54.5,0,0
2,4,599,59,72.44,0.1166,1481.8,59.5,0,0
2,4,600,60,71.81,0.1174,1476.8,42.9,0,0
2,4,601,61,74.18,0.1172,1478.7,59.7,0,0
2,4,602,62,70.83,0.0911,1478.3,37.9,0,0
2,4,603,63,75.11,0.125,1480.4,73.7,0,0
2,4,604,64,75.26,0.119,1476.6,78.2,0,0
2,4,605,65,74.82,0.1276,1480.5,68.3,0,0
2,4,606,66,74.91,0.1301,1478.3,73.0,0,0
2,4,607,67,73.56,0.1299,1480.3,68.5,0,0
2,4,608,68,72.89,0.1139,1479.1,45.7,0,0
2,4,609,69,73.86,0.1347,1477.2,66.1,0,0
2,4,610,70,77.36,0.1418,1474.8,86.2,0,0
2,4,611,71,73.25,0.1298,1478.5,52.7,0,0
2,4,612,72,73.83,0.1296,1477.2,49.0,0,0
2,4,613,73,73.45,0.1167,1481.8,57.9,0,0
2,4,614,74,71.84,0.0877,1480.7,45.8,0,0
2,4,615,75,72.14,0.1047,1477.1,44.0,0,0
2,4,616,76,73.74,0.1068,1479.4,63.2,0,0
2,4,617,77,74.22,0.1049,1484.8,56.9,0,0
2,4,618,78,73.91,0.1151,1484.1,61.2,0,0
2,4,619,79,75.97,0.1075,1479.9,73.4,0,0
2,4,620,80,74.61,0.1214,1479.4,52.3,0,0
2,4,621,81,71.94,0.118,1483.1,42.0,0,0
2,4,622,82,73.12,0.1104,1478.8,47.7,0,0
2,4,623,83,76.22,0.1134,1481.0,75.8,0,0
2,4,624,84,75.7,0.0943,1479.6,43.0,0,0
2,4,625,85,71.83,0.1523,1476.9,43.4,0,0
2,4,626,86,73.32,0.1257,1478.8,51.8,0,0
2,4,627,87,73.42,0.1433,1484.0,61.7,0,0
2,4,628,88,73.94,0.1211,1476.6,52.8,0,0
2,4,629,89,72.23,0.113,1484.4,44.3,0,0
2,4,630,90,79.25,0.1472,1479.5,98.0,0,0
2,4,631,91,76.19,0.1315,1481.6,76.0,0,0
2,4,632,92,75.47,0.1328,1480.7,68.5,0,0
2,4,633,93,80.49,0.1725,1476.8,98.0,0,0
2,4,634,94,75.02,0.1351,1478.2,72.5,0,0
2,4,635,95,73.77,0.1216,1480.7,38.8,0,0
2,4,636,96,73.33,0.0927,1481.9,45.9,0,0
2,4,637,97,75.52,0.1098,1475.3,75.1,0,0
2,4,638,98,74.53,0.134,1482.9,56.7,0,0
2,4,639,99,74.13,0.1277,1485.3,60.4,0,0
2,4,640,100,73.47,0.119,1478.4,55.8,0,0
2,4,641,101,77.9,0.1019,1484.4,46.2,0,1
2,4,642,102,77.71,0.1014,1477.6,47.3,0,0
2,4,643,103,72.44,0.116,1476.1,44.2,0,0
2,4,644,104,77.82,0.1341,1474.2,74.1,0,0
2,4,645,105,72.81,0.111,1480.9,63.2,0,0
2,4,646,106,78.44,0.1939,1485.6,70.6,0,0
2,4,647,107,78.59,0.1761,1480.8,58.7,0,0
2,4,648,108,76.12,0.2033,1484.8,59.4,0,0
2,4,649,109,73.56,0.1126,1476.9,44.6,0,0
2,4,650,110,78.53,0.1639,1474.1,45.3,0,0
2,4,651,111,78.21,0.1518,1475.4,56.5,0,0
2,4,652,112,74.28,0.1187,1478.9,65.3,0,0
2,4,653,113,73.75,0.1863,1482.1,58.1,0,0
2,4,654,114,80.06,0.1943,1482.0,64.9,0,0
2,4,655,115,73.23,0.1919,1480.2,56.7,0,0
2,4,656,116,76.65,0.13,1478.6,52.6,0,0
2,4,657,117,74.38,0.1039,1486.2,41.4,0,0
2,4,658,118,73.31,0.166,1482.5,47.0,0,0
2,4,659,119,75.17,0.1983,1475.3,44.1,0,0
2,4,660,120,74.79,0.2174,1477.4,71.2,0,0
2,4,661,121,76.46,0.1813,1479.9,59.8,0,0
2,4,662,122,73.82,0.125,1484.0,75.0,0,0
2,4,663,123,75.32,0.168,1483.5,79.3,0,0
2,4,664,124,77.76,0.1959,1480.5,49.5,0,0
2,4,665,125,77.2,0.2115,1473.2,77.3,0,0
2,4,666,126,83.34,0.2047,1481.7,92.2,0,0
2,4,667,127,73.84,0.1269,1484.6,59.6,0,0
2,4,668,128,74.22,0.1155,1482.9,69.4,0,0
2,4,669,129,76.34,0.1359,1473.6,56.4,0,0
2,4,670,130,73.24,0.1615,1477.2,48.5,0,0
2,4,671,131,72.36,0.126,1480.8,48.4,0,0
2,4,672,132,74.12,0.1845,1477.0,64.8,0,0
2,4,673,133,74.23,0.1272,1489.3,77.1,0,0
2,4,674,134,74.88,0.1852,1484.0,69.8,0,0
2,4,675,135,80.73,0.1714,1477.8,64.0,0,0
2,4,676,136,73.11,0.1723,1484.4,58.4,0,0
2,4,677,137,70.9,0.1835,1477.2,35.0,0,0
2,4,678,138,71.48,0.128,1478.9,39.9,0,0
2,4,679,139,73.97,0.1679,1480.6,62.0,0,0
2,4,680,140,79.97,0.1411,1480.1,95.5,0,0
2,4,681,141,81.81,0.1357,1483.4,81.1,0,0
2,4,682,142,73.47,0.1412,1467.7,66.6,0,0
2,4,683,143,72.63,0.147,1479.3,63.4,0,0
2,4,684,144,71.65,0.0985,1482.9,50.6,0,0
2,4,685,145,75.55,0.1654,1478.0,47.4,0,0
2,4,686,146,72.92,0.1666,1467.9,48.4,0,0
2,4,687,147,75.46,0.1715,1476.5,58.1,0,0
2,4,688,148,73.5,0.1929,1478.4,61.3,0,0
2,4,689,149,72.82,0.1823,1476.8,57.2,0,0
2,4,690,150,74.1,0.2362,1482.3,80.3,0,0
2,4,691,151,73.75,0.1647,1477.1,62.8,0,0
2,4,692,152,78.56,0.1011,1478.7,54.8,0,0
2,4,693,153,81.59,0.1935,1482.1,98.0,0,0
2,4,694,154,80.06,0.2021,1480.5,82.9,0,0
2,4,695,155,76.38,0.1526,1477.1,63.3,0,0
2,4,696,156,72.69,0.1265,1490.3,54.8,0,0
2,4,697,157,80.54,0.1259,1479.9,97.5,0,0
2,4,698,158,71.7,0.2129,1473.9,51.4,0,0
2,4,699,159,76.64,0.1995,1479.5,45.0,0,0
2,4,700,160,73.41,0.1865,1479.7,67.5,0,0
2,4,701,161,74.34,0.1355,1479.5,35.0,0,0
2,4,702,162,76.79,0.1329,1478.8,67.8,0,0
2,4,703,163,73.78,0.1556,1481.6,67.5,0,0
2,4,704,164,77.27,0.2543,1469.1,94.3,0,0
2,4,705,165,70.65,0.1187,1473.6,44.0,0,0
2,4,706,166,72.06,0.096,1475.9,44.7,0,0
2,4,707,167,76.75,0.1354,1488.7,69.3,0,0
2,4,708,168,75.31,0.1762,1473.2,78.6,0,0
2,4,709,169,72.75,0.1332,1489.5,63.4,0,0
2,4,710,170,70.03,0.1101,1477.3,40.0,0,0
2,4,711,171,75.18,0.2313,1480.8,75.1,0,0
2,4,712,172,77.24,0.1293,1483.2,54.3,0,0
2,4,713,173,73.42,0.1178,1479.9,59.3,0,0
2,4,714,174,77.65,0.1689,1487.3,62.6,0,0
2,4,715,175,83.27,0.2323,1481.8,98.0,0,0
2,4,716,176,72.75,0.2049,1479.8,63.2,0,0
2,4,717,177,81.72,0.16,1476.0,94.8,0,0
2,4,718,178,75.9,0.1845,1472.8,56.9,0,0
2,4,719,179,69.64,0.1565,1478.2,35.0,0,0
2,4,720,180,74.61,0.1465,1478.8,70.3,0,0
3,4,541,1,69.07,0.1624,1423.5,86.7,1,0
3,4,542,2,69.22,0.1778,1425.8,86.8,0,0
3,4,543,3,68.52,0.1523,1424.0,78.5,0,0
3,4,544,4,66.81,0.1492,1422.5,57.7,0,0
3,4,545,5,64.94,0.1599,1424.0,55.4,0,0
3,4,546,6,66.29,0.1385,1427.5,69.6,0,0
3,4,547,7,65.28,0.1394,1427.3,50.2,0,0
3,4,548,8,66.32,0.1346,1425.7,74.0,0,0
3,4,549,9,65.95,0.1516,1427.1,61.2,0,0
3,4,550,10,67.61,0.1877,1425.9,74.3,0,0
3,4,551,11,64.6,0.1438,1428.9,46.7,0,0
3,4,552,12,65.21,0.127,1427.1,43.8,0,0
3,4,553,13,64.68,0.159,1427.5,59.4,0,0
3,4,554,14,65.55,0.1625,1423.0,63.7,0,0
3,4,555,15,68.14,0.1333,1431.0,73.3,0,0
3,4,556,16,66.64,0.145,1424.5,73.2,0,0
3,4,557,17,66.7,0.1718,1423.9,66.7,0,0
3,4,558,18,65.67,0.1324,1427.9,52.9,0,0
3,4,559,19,64.8,0.1448,1426.4,54.7,0,0
3,4,560,20,66.71,0.1591,1422.6,60.5,0,0
3,4,561,21,68.68,0.1493,1428.1,65.7,0,0
3,4,562,22,68.34,0.1547,1426.2,71.5,0,0
3,4,563,23,66.22,0.1124,1424.6,63.1,0,0
3,4,564,24,66.06,0.1444,1422.7,56.5,0,0
3,4,565,25,66.8,0.1528,1426.3,60.1,0,0
3,4,566,26,65.11,0.1514,1421.3,39.0,0,0
3,4,567,27,66.09,0.1486,1428.3,60.9,0,0
3,4,568,28,67.76,0.1551,1425.5,71.8,0,0
3,4,569,29,66.18,0.1472,1429.3,62.4,0,0
3,4,570,30,68.91,0.169,1424.3,82.6,0,0
3,4,571,31,69.57,0.1442,1422.9,81.3,0,0
3,4,572,32,66.69,0.1361,1418.1,61.3,0,0
3,4,573,33,66.93,0.1514,1428.1,58.1,0,0
3,4,574,34,70.05,0.1781,1427.4,79.7,0,0
3,4,575,35,68.01,0.169,1429.4,69.6,0,0
3,4,576,36,67.14,0.1719,1423.4,54.1,0,0
3,4,577,37,68.58,0.1392,1431.8,68.8,0,0
3,4,578,38,66.82,0.1379,1425.3,59.8,0,0
3,4,579,39,65.19,0.1534,1428.5,40.8,0,0
3,4,580,40,68.01,0.1562,1425.7,51.2,0,0
3,4,581,41,68.63,0.1659,1431.5,60.9,0,0
3,4,582,42,68.5,0.1513,1424.5,71.6,0,0
3,4,583,43,67.0,0.1112,1428.5,57.4,0,0
3,4,584,44,67.05,0.1687,1431.3,46.5,0,0
3,4,585,45,68.16,0.1448,1430.1,65.2,0,0
3,4,586,46,68.18,0.1581,1425.7,72.3,0,0
3,4,587,47,67.8,0.1454,1425.1,47.6,0,0
3,4,588,48,67.6,0.1462,1428.4,64.7,0,0
3,4,589,49,67.18,0.1431,1425.3,44.1,0,0
3,4,590,50,68.47,0.1683,1429.3,69.2,0,0
3,4,591,51,66.93,0.1398,1427.8,47.8,0,0
3,4,592,52,68.78,0.1444,1423.9,72.4,0,0
3,4,593,53,66.88,0.1716,1426.7,49.9,0,0
3,4,594,54,66.22,0.1484,1422.4,43.9,0,0
3,4,595,55,68.95,0.1401,1428.1,67.5,0,0
3,4,596,56,68.41,0.1433,1424.8,53.8,0,0
3,4,597,57,69.23,0.1626,1429.6,68.5,0,0
3,4,598,58,67.37,0.1274,1427.0,50.4,0,0
3,4,599,59,66.29,0.1298,1425.2,43.6,0,0
3,4,600,60,72.08,0.1686,1428.6,82.3,0,0
3,4,601,61,67.94,0.1439,1421.8,35.0,0,0
3,4,602,62,71.01,0.1686,1422.8,81.8,0,0
3,4,603,63,68.45,0.1506,1426.8,64.4,0,0
3,4,604,64,70.27,0.1615,1430.5,75.2,0,0
3,4,605,65,67.96,0.1365,1425.0,60.1,0,0
3,4,606,66,69.34,0.1794,1429.3,72.5,0,0
3,4,607,67,67.5,0.1416,1427.3,47.5,0,0
3,4,608,68,69.05,0.1439,1425.5,68.3,0,0
3,4,609,69,68.99,0.1433,1424.9,67.0,0,0
3,4,610,70,67.32,0.1322,1427.6,53.8,0,0
3,4,611,71,68.13,0.1602,1426.0,62.5,0,0
3,4,612,72,66.96,0.147,1425.2,54.9,0,0
3,4,613,73,68.9,0.1367,1423.1,60.9,0,0
3,4,614,74,67.79,0.1625,1423.2,41.0,0,0
3,4,615,75,67.6,0.1326,1430.1,37.9,0,0
3,4,616,76,68.36,0.1614,1424.7,74.5,0,0
3,4,617,77,68.12,0.1428,1425.7,66.0,0,0
3,4,618,78,69.44,0.1606,1427.3,59.5,0,0
3,4,619,79,69.58,0.1603,1428.7,67.4,0,0
3,4,620,80,68.41,0.1546,1421.4,53.1,0,0
3,4,621,81,67.51,0.1476,1428.1,41.1,0,0
3,4,622,82,67.99,0.1297,1427.3,46.1,0,0
3,4,623,83,69.76,0.1547,1429.9,65.7,0,0
3,4,624,84,69.79,0.1636,1425.7,66.7,0,0
3,4,625,85,70.72,0.1528,1423.6,70.2,0,0
3,4,626,86,67.14,0.1575,1424.2,50.8,0,0
3,4,627,87,68.49,0.1311,1429.1,35.0,0,0
3,4,628,88,66.61,0.1301,1426.7,38.4,0,0
3,4,629,89,67.47,0.1421,1429.1,35.0,0,0
3,4,630,90,71.49,0.163,1422.9,81.6,0,0
3,4,631,91,70.09,0.154,1419.8,63.2,0,0
3,4,632,92,72.81,0.1726,1425.8,88.6,0,0
3,4,633,93,68.85,0.1562,1428.7,69.3,0,0
3,4,634,94,76.03,0.1716,1429.2,98.0,0,0
3,4,635,95,67.54,0.1538,1426.9,49.0,0,0
3,4,636,96,66.02,0.1309,1430.2,35.2,0,0
3,4,637,97,69.0,0.1497,1426.2,59.1,0,0
3,4,638,98,68.99,0.1407,1425.9,61.4,0,0
3,4,639,99,69.32,0.1673,1426.0,66.2,0,0
3,4,640,100,68.32,0.1604,1433.0,59.4,0,0
3,4,641,101,69.06,0.1431,1426.1,64.5,0,0
3,4,642,102,67.21,0.1301,1425.1,43.8,0,0
3,4,643,103,67.97,0.1577,1431.5,41.4,0,0
3,4,644,104,68.52,0.1508,1428.3,61.0,0,0
3,4,645,105,70.68,0.1342,1426.2,65.8,0,0
3,4,646,106,69.36,0.1679,1428.7,73.0,0,0
3,4,647,107,73.17,0.1462,1433.2,88.1,0,0
3,4,648,108,70.6,0.1661,1421.4,68.4,0,0
3,4,649,109,67.04,0.1721,1426.2,36.9,0,0
3,4,650,110,67.29,0.1598,1421.4,44.2,0,0
3,4,651,111,68.36,0.1722,1423.3,64.1,0,0
3,4,652,112,68.35,0.1627,1421.1,53.1,0,0
3,4,653,113,69.26,0.1634,1430.5,65.7,0,0
3,4,654,114,68.79,0.1378,1427.0,54.0,0,0
3,4,655,115,74.91,0.1591,1422.3,68.6,0,0
3,4,656,116,66.1,0.2318,1425.2,35.0,0,0
3,4,657,117,71.27,0.1838,1434.5,35.0,0,0
3,4,658,118,68.32,0.2217,1420.0,54.2,0,0
3,4,659,119,68.16,0.194,1426.6,53.2,0,0
3,4,660,120,73.69,0.2447,1425.8,78.2,0,0
3,4,661,121,69.8,0.1928,1425.3,69.4,0,0
3,4,662,122,72.41,0.1498,1432.7,71.9,0,0
3,4,663,123,67.0,0.2693,1425.4,56.0,0,1
3,4,664,124,67.25,0.1499,1428.7,55.7,0,0
3,4,665,125,67.82,0.1357,1426.6,64.5,0,0
3,4,666,126,68.86,0.1327,1425.2,54.8,0,0
3,4,667,127,69.63,0.2149,1433.1,70.5,0,0
3,4,668,128,78.44,0.1832,1424.5,97.2,0,0
3,4,669,129,67.89,0.1566,1433.3,64.3,0,0
3,4,670,130,66.94,0.1664,1420.2,35.0,0,0
3,4,671,131,68.65,0.2623,1425.9,42.5,0,0
3,4,672,132,71.71,0.1641,1423.9,62.3,0,0
3,4,673,133,69.66,0.1864,1429.8,66.8,0,0
3,4,674,134,72.82,0.2929,1414.4,85.0,0,0
3,4,675,135,69.75,0.1601,1422.0,73.7,0,0
3,4,676,136,73.93,0.2052,1428.5,65.0,0,0
3,4,677,137,69.16,0.155,1422.4,66.6,0,0
3,4,678,138,70.4,0.3054,1422.8,36.3,0,0
3,4,679,139,68.47,0.1332,1426.2,70.7,0,0
3,4,680,140,68.18,0.1793,1432.3,60.1,0,0
3,4,681,141,69.42,0.2013,1424.1,73.6,0,0
3,4,682,142,69.16,0.2662,1425.8,73.9,0,0
3,4,683,143,68.8,0.1682,1423.6,74.9,0,0
3,4,684,144,71.91,0.2802,1433.9,47.2,0,0
3,4,685,145,68.14,0.1859,1431.0,46.6,0,0
3,4,686,146,70.66,0.1662,1422.2,48.4,0,0
3,4,687,147,67.41,0.2769,1432.9,55.1,0,0
3,4,688,148,65.22,0.232,1425.7,35.0,0,0
3,4,689,149,70.34,0.1611,1430.0,42.4,0,0
3,4,690,150,71.08,0.2984,1426.4,81.3,0,0
3,4,691,151,71.58,0.226,1429.0,39.4,0,0
3,4,692,152,68.72,0.1529,1419.3,58.2,0,0
3,4,693,153,67.46,0.2465,1428.6,50.3,0,0
3,4,694,154,75.46,0.2371,1426.9,72.5,0,0
3,4,695,155,68.01,0.1944,1432.8,57.3,0,0
3,4,696,156,66.5,0.1719,1428.4,57.4,0,0
3,4,697,157,68.56,0.2751,1427.2,77.2,0,0
3,4,698,158,70.12,0.2389,1435.4,50.7,0,0
3,4,699,159,65.77,0.1502,1416.2,40.0,0,0
3,4,700,160,65.73,0.1944,1416.5,60.8,0,0
3,4,701,161,69.2,0.164,1431.8,72.0,0,0
3,4,702,162,66.71,0.2327,1418.4,66.0,0,0
3,4,703,163,65.19,0.2527,1430.9,59.2,0,0
